PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230939;09;2023;7538831;1;1;1;70;;2;616.34154838;68;;1;1;4;1;;;48;2800000;1;1;0;8;1;10;2;2;;1;2700000;7212;7212;06;0610;
20230939;09;2023;7538831;1;2;1;70;;2;616.34154838;68;1;;;;;;;;;1;36;0;3;1;4;2;2;;2;;.;9112;81;8121;
20230939;09;2023;7538833;1;2;1;70;;2;489.83566312;68;1;;;;;2;5;;1160000;1;36;0;4;1;6;2;2;;2;;.;5414;85;8530;
20230939;09;2023;7538833;1;3;1;70;;2;489.83566312;68;;1;1;5;1;;;48;1500000;1;6;0;8;4;1;2;2;;2;;7231;5211;47;4781;
20230939;09;2023;7538833;1;4;1;70;;2;489.83566312;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538834;1;1;1;70;;2;476.0989337;68;1;;;;;;;;;1;150;4;5;1;10;2;3;;2;;.;8332;06;0610;
20230939;09;2023;7538834;1;2;1;70;;2;476.0989337;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538835;1;1;1;70;;2;439.93641324;68;;2;1;16;1;;;48;1160000;1;12;0;8;1;7;2;2;;2;;5414;5414;80;8010;
20230939;09;2023;7538835;1;2;1;70;;2;439.93641324;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538835;1;3;1;70;;2;439.93641324;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538836;1;2;1;70;;2;665.75297359;68;1;;;;;;;;;1;12;4;3;1;2;2;2;;2;;.;5223;47;4724;
20230939;09;2023;7538837;1;2;1;70;;2;381.58711552;68;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230939;09;2023;7538840;1;3;1;70;;2;234.11473618;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538841;1;1;1;70;;2;153.49138341;68;1;;;;;;;;;1;48;0;8;1;9;2;1;1;2;;.;2142;71;7112;
20230939;09;2023;7538842;1;2;1;70;;2;428.6227911;68;;2;1;20;1;;;48;1500000;1;5;0;6;1;10;2;2;;2;;4110;5230;49;4921;
20230939;09;2023;7538842;1;5;1;70;;2;428.6227911;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538843;1;1;1;70;;2;182.56283535;68;;1;1;4;1;;;48;1160000;1;3;4;7;1;7;2;2;;2;;5419;5419;49;4923;
20230939;09;2023;7538843;1;2;1;70;;2;182.56283535;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538844;1;1;1;70;;2;586.86630888;68;1;;;;;;;;;1;24;0;7;1;5;2;2;;2;;.;5245;47;4731;
20230939;09;2023;7538845;1;1;1;70;;2;221.94641554;68;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;3117;06;0610;
20230939;09;2023;7538845;1;2;1;70;;2;221.94641554;68;1;;;;;;;;;1;48;0;3;1;10;2;2;;2;;.;9112;06;0610;
20230939;09;2023;7538846;1;2;1;70;;2;411.55069147;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538846;1;3;1;70;;2;411.55069147;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538846;1;4;1;70;;2;411.55069147;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538847;1;1;1;70;;2;176.71225522;68;1;;;;;;;;;1;36;0;8;1;6;2;2;;2;;.;5414;80;8010;
20230939;09;2023;7538848;1;2;1;70;;2;416.77920387;68;;1;1;4;1;;;48;1450000;1;2;0;8;1;10;2;2;;2;;4110;3112;71;7112;
20230939;09;2023;7538849;1;2;1;70;;2;220.30549073;68;1;;;;;;;;;1;1;2;8;4;1;2;2;;2;;.;9111;81;8121;
20230939;09;2023;7538849;1;3;1;70;;2;220.30549073;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538850;1;2;1;70;;2;440.78985518;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538850;1;3;1;70;;2;440.78985518;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538852;1;1;1;70;;1;1681.9954046;68;;2;1;48;4;;;36;2000000;1;36;0;3;4;1;2;2;;2;;2634;2634;86;8692;
20230939;09;2023;7538853;1;1;1;70;;1;1227.7457046;68;1;;;;;;;;;1;2;0;6;3;1;2;2;;2;;.;9111;97;9700;
20230939;09;2023;7538853;1;3;1;70;;1;1227.7457046;68;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230939;09;2023;7538854;1;1;1;70;;1;1313.655185;68;1;;;;;;;;;1;56;0;4;1;10;2;2;;2;;.;7212;06;0610;
20230939;09;2023;7538854;1;2;1;70;;1;1313.655185;68;1;;;;;;;;;1;120;0;3;1;2;2;2;;2;;.;4311;69;6920;
20230939;09;2023;7538855;1;1;1;70;;1;1729.972702;68;1;;;;;;;;;1;240;0;4;4;1;2;3;;2;;.;6221;03;0322;
20230939;09;2023;7538856;1;1;1;70;;1;1313.655185;68;1;;;;;;;;;1;36;0;4;5;2;2;2;;2;;.;3123;41;4111;
20230939;09;2023;7538856;1;2;1;70;;1;1313.655185;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538857;1;2;1;70;;2;368.89080507;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538858;1;4;1;70;;2;613.40653954;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538859;1;1;1;70;;2;275.90621788;54;1;;;;;;;;;1;40;0;9;4;1;2;2;;2;;.;9211;01;0112;
20230939;09;2023;7538859;1;2;1;70;;2;275.90621788;54;1;;;;;;;;;1;40;0;9;3;1;2;2;;2;;.;9111;97;9700;
20230939;09;2023;7538860;1;1;1;70;;2;425.12389518;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538860;1;3;1;70;;2;425.12389518;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538863;1;1;1;70;;2;275.90621788;54;1;;;;;;;;;1;40;0;9;4;1;2;2;;2;;.;6111;01;0112;
20230939;09;2023;7538863;1;2;1;70;;2;275.90621788;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538866;1;1;1;70;;2;623.25640096;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230939;09;2023;7538868;1;2;1;70;;2;433.07938627;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230938;09;2023;7538869;1;3;1;70;;1;171.72179368;05;;1;1;4;1;;;48;1300000;1;1;4;8;1;10;2;2;;1;1650000;4110;4110;52;5223;
20230938;09;2023;7538870;1;2;1;70;;1;69.985050648;05;1;;;;;;;;;1;24;0;4;1;10;2;2;;2;;.;9211;01;0125;
20230938;09;2023;7538871;1;1;1;70;;1;69.985050648;05;1;;;;;;;;;1;20;0;7;1;10;2;2;;2;;.;1212;70;7010;
20230938;09;2023;7538872;1;1;1;70;;1;125.97896327;05;;1;1;4;1;;;47;1160000;1;1;0;4;1;10;2;3;;2;;9329;9333;52;5229;
20230938;09;2023;7538876;1;2;1;70;;1;173.46806775;05;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230937;09;2023;7538878;1;2;1;70;;1;263.78095026;05;1;;;;;;;;;1;95;0;5;2;10;2;3;;2;;.;4120;84;8412;
20230937;09;2023;7538879;1;1;1;70;;1;362.478862;05;1;;;;;;;;;1;56;0;1;4;1;2;2;;2;;.;3123;41;4112;
20230937;09;2023;7538879;1;2;1;70;;1;362.478862;05;1;;;;;;;;;1;4;0;4;4;1;2;2;;2;;.;7531;14;1410;
20230937;09;2023;7538880;1;1;1;70;;1;186.90258644;05;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;3122;13;1312;
20230937;09;2023;7538880;1;2;1;70;;1;186.90258644;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7538882;1;1;1;70;;1;191.8947673;05;1;;;;;;;;;1;480;0;4;1;10;2;3;;2;;.;8153;14;1410;
20230937;09;2023;7538882;1;2;1;70;;1;191.8947673;05;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;8154;13;1311;
20230937;09;2023;7538883;1;1;1;70;;1;263.78095026;05;1;;;;;;;;;1;200;0;4;1;7;2;2;;2;;.;9112;85;8530;
20230937;09;2023;7538883;1;2;1;70;;1;263.78095026;05;1;;;;;;;;;1;240;0;5;5;5;2;3;;2;;.;1321;15;1522;
20230937;09;2023;7538884;1;1;1;70;;1;247.51703157;05;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;1420;47;4755;
20230937;09;2023;7538884;1;2;1;70;;1;247.51703157;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230938;09;2023;7538885;1;1;1;70;;1;190.89404824;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538887;1;1;1;70;05;1;2081.5088231;05;1;;;;;;;;;1;264;0;4;1;10;2;3;;2;;.;5223;47;4711;
20230936;09;2023;7538888;1;1;1;70;05;1;1824.9423878;05;;2;1;24;4;;;48;1500000;1;6;0;9;4;1;2;2;;2;;5221;5244;47;4791;
20230936;09;2023;7538890;1;3;1;70;05;1;1026.2522652;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538890;1;4;1;70;05;1;1026.2522652;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538891;1;2;1;70;05;1;4627.0776467;05;1;;;;;;;;;1;4;0;8;1;2;2;2;;2;;.;5223;56;5613;
20230936;09;2023;7538891;1;3;1;70;05;1;4627.0776467;05;;1;1;8;1;;;48;1300000;2;;;;;;;2;;2;;4120;;;;
20230936;09;2023;7538893;1;2;1;70;05;1;2671.4965506;05;;2;1;104;1;;;48;1160000;1;36;0;9;1;7;2;2;;2;;4226;4311;80;8010;
20230936;09;2023;7538897;1;2;1;70;05;1;832.87467137;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538899;1;2;1;70;05;1;4652.8574388;05;1;;;;;;;;;1;36;0;7;1;2;2;2;;2;;.;5131;56;5611;
20230936;09;2023;7538899;1;4;1;70;05;1;4652.8574388;05;;1;1;4;1;;;24;1300000;1;0;2;1;1;5;2;2;;1;200000;5131;5131;56;5611;
20230936;09;2023;7538901;1;3;1;70;05;1;1633.0330007;05;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538903;1;2;1;70;05;1;1463.7393472;05;;1;1;3;1;;;50;1200000;1;36;0;7;1;10;2;2;;2;;8331;8331;49;4921;
20230936;09;2023;7538907;1;2;1;70;05;1;1099.1874213;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538908;1;2;1;70;05;1;1002.1069521;05;1;;;;;;;;;1;260;0;3;1;2;2;2;;2;;.;8153;14;1410;
20230936;09;2023;7538909;1;1;1;70;05;1;847.24434207;05;1;;;;;;;;;1;3;0;8;1;2;2;2;;2;;.;8153;14;1410;
20230936;09;2023;7538912;1;1;1;70;05;1;940.79383967;05;1;;;;;1;;48;1160000;1;120;0;4;1;8;2;3;;2;;.;9112;96;9603;
20230936;09;2023;7538912;1;2;1;70;05;1;940.79383967;05;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;5223;47;4771;
20230936;09;2023;7538913;1;1;1;70;05;1;946.87027972;05;1;;;;;;;;;1;12;0;8;1;2;2;3;;2;;.;7112;42;4210;
20230936;09;2023;7538913;1;2;1;70;05;1;946.87027972;05;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;9411;56;5619;
20230936;09;2023;7538913;1;4;1;70;05;1;946.87027972;05;1;;;;;;;;;1;8;0;8;1;10;2;2;;2;;.;5223;47;4771;
20230936;09;2023;7538913;1;5;1;70;05;1;946.87027972;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538913;1;6;1;70;05;1;946.87027972;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538917;1;1;1;70;05;1;1255.1768031;05;1;;;;;;;;;1;80;0;4;1;4;2;2;;2;;.;2143;74;7490;
20230936;09;2023;7538918;1;1;1;70;05;1;2081.8558889;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538920;1;1;1;70;05;1;831.6046851;05;1;;;;;;;;;1;6;0;7;4;2;2;2;;2;;.;1412;56;5611;
20230936;09;2023;7538922;1;1;1;70;05;1;1099.1874213;05;1;;;;;;;;;1;70;0;5;1;10;2;3;;2;;.;4321;13;1312;
20230936;09;2023;7538922;1;2;1;70;05;1;1099.1874213;05;1;;;;;;;;;1;423;0;3;2;10;2;2;;2;;.;3341;84;8412;
20230936;09;2023;7538923;1;2;1;70;05;1;1330.2034578;05;1;;;;;;;;;1;170;0;5;1;5;2;3;;2;;.;2411;45;4530;
20230936;09;2023;7538924;1;1;1;70;05;1;966.6599176;05;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;9411;56;5619;
20230936;09;2023;7538926;1;1;1;70;05;1;809.73926383;05;1;;;;;1;;48;1160000;1;288;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230936;09;2023;7538930;1;1;1;70;05;1;700.70592217;05;;1;1;10;1;;;47;2200000;1;3;3;7;1;10;2;2;;2;;3113;3113;24;2410;
20230936;09;2023;7538930;1;2;1;70;05;1;700.70592217;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538930;1;3;1;70;05;1;700.70592217;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538930;1;4;1;70;05;1;700.70592217;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538931;1;2;1;70;05;1;853.90563835;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538932;1;1;1;70;05;1;1384.1716061;05;1;;;;;;;;;1;48;0;4;1;8;2;3;;2;;.;1221;13;1399;
20230936;09;2023;7538932;1;2;1;70;05;1;1384.1716061;05;1;;;;;;;;;1;2;0;8;4;1;2;2;;2;;.;2651;90;9005;
20230936;09;2023;7538934;1;1;1;70;05;1;909.38363952;05;1;;;;;;;;;1;144;5;5;1;10;2;3;;2;;.;7233;13;1312;
20230936;09;2023;7538934;1;2;1;70;05;1;909.38363952;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538934;1;4;1;70;05;1;909.38363952;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538937;1;2;1;70;05;1;1330.2034578;05;1;;;;;;;;;1;360;0;3;4;1;2;2;;2;;.;2611;69;6910;
20230936;09;2023;7538938;1;1;1;70;05;1;1096.7830907;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538938;1;4;1;70;05;1;1096.7830907;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538939;1;3;1;70;05;1;1034.2027607;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538942;1;2;1;70;05;1;1404.6138854;05;;1;1;2;1;;;48;1160000;1;0;2;6;1;4;2;2;;1;1000000;5223;5223;10;1081;
20230936;09;2023;7538942;1;4;1;70;05;1;1404.6138854;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538942;1;5;1;70;05;1;1404.6138854;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538943;1;2;1;70;05;1;1955.4642841;05;1;;;;;;;;;1;36;0;7;1;9;2;2;;2;;.;5223;47;4773;
20230936;09;2023;7538947;1;2;1;70;05;1;1701.7242679;05;1;;;;;;;;;1;36;0;3;1;2;2;2;;2;;.;5223;47;4761;
20230936;09;2023;7538948;1;2;1;70;05;1;1359.896341;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538948;1;3;1;70;05;1;1359.896341;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538949;1;2;1;70;05;1;1808.9417969;05;1;;;;;;;;;1;12;0;3;1;3;2;2;;2;;.;5164;75;7500;
20230936;09;2023;7538951;1;1;1;70;05;1;1179.5859759;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538953;1;2;1;70;05;1;1831.9790355;05;1;;;;;;;;;1;240;0;3;2;10;2;2;;2;;.;2341;85;8530;
20230936;09;2023;7538954;1;1;1;70;05;1;1429.1366894;05;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;5312;88;8891;
20230936;09;2023;7538956;1;1;1;70;05;1;847.24434207;05;;2;1;104;4;;;36;1300000;1;24;0;5;1;10;2;3;;2;;5322;9112;81;8121;
20230936;09;2023;7538958;1;1;1;70;05;1;3365.4255045;05;;2;1;24;1;;;48;1200000;1;1;0;8;1;6;2;2;;2;;5321;5321;86;8621;
20230936;09;2023;7538958;1;2;1;70;05;1;3365.4255045;05;1;;;;;;;;;1;2;0;8;1;5;2;2;;2;;.;5131;56;5611;
20230936;09;2023;7538958;1;4;1;70;05;1;3365.4255045;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538958;1;5;1;70;05;1;3365.4255045;05;;1;1;12;1;;;48;1200000;2;;;;;;;2;;2;;5223;;;;
20230936;09;2023;7538960;1;2;1;70;05;1;3524.648978;05;;2;1;24;1;;;48;1200000;2;;;;;;;2;;2;;2263;;;;
20230936;09;2023;7538963;1;1;1;70;05;1;3670.0804834;05;1;;;;;;;;;1;288;0;4;1;6;2;3;;2;;.;8332;49;4923;
20230936;09;2023;7538963;1;2;1;70;05;1;3670.0804834;05;1;;;;;;;;;1;204;0;5;1;6;2;3;;2;;.;4221;79;7911;
20230936;09;2023;7538964;1;1;1;70;05;1;3170.0211745;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538964;1;2;1;70;05;1;3170.0211745;05;1;;;;;;;;;1;384;0;5;1;7;2;3;;2;;.;8142;22;2229;
20230936;09;2023;7538964;1;4;1;70;05;1;3170.0211745;05;1;;;;;;;;;1;168;0;3;1;2;2;2;;2;;.;5131;56;5619;
20230936;09;2023;7538964;1;5;1;70;05;1;3170.0211745;05;;1;1;12;1;;;48;1600000;1;12;0;8;4;10;2;1;1;2;;2634;3315;84;8412;
20230936;09;2023;7538966;1;2;1;70;05;1;1284.422595;05;1;;;;;;;;;1;72;0;4;1;3;2;2;;2;;.;8153;14;1410;
20230936;09;2023;7538967;1;1;1;70;05;1;1333.815829;05;1;;;;;;;;;1;144;0;1;1;2;2;3;;2;;.;9621;49;4921;
20230936;09;2023;7538968;1;1;1;70;05;1;1328.6392899;05;1;;;;;;;;;1;240;0;4;4;1;2;3;;2;;.;7532;95;9529;
20230936;09;2023;7538969;1;3;1;70;05;1;1300.6782094;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538970;1;1;1;70;05;1;3712.7424146;05;1;;;;;;;;;1;460;0;6;1;9;2;2;;2;;.;9112;13;1311;
20230936;09;2023;7538971;1;1;1;70;05;1;1438.5495245;05;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;8321;35;3511;
20230936;09;2023;7538971;1;3;1;70;05;1;1438.5495245;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538972;1;2;1;70;05;1;1200.9964414;05;1;;;;;;;;;1;192;0;3;3;1;2;2;;2;;.;5322;97;9700;
20230936;09;2023;7538972;1;3;1;70;05;1;1200.9964414;05;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;7231;45;4520;
20230936;09;2023;7538972;1;4;1;70;05;1;1200.9964414;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538973;1;2;1;70;05;1;4936.8761959;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538974;1;1;1;70;05;1;1090.7811017;05;1;;;;;;;;;1;6;0;2;1;6;2;2;;2;;.;5230;45;4530;
20230936;09;2023;7538974;1;2;1;70;05;1;1090.7811017;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538976;1;1;1;70;05;1;6113.4089256;05;1;;;;;;;;;1;502;0;3;1;4;2;2;;2;;.;5246;10;1081;
20230936;09;2023;7538978;1;1;1;70;05;1;1114.1096209;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538978;1;2;1;70;05;1;1114.1096209;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538979;1;3;1;70;05;1;1640.7705741;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538979;1;4;1;70;05;1;1640.7705741;05;1;;;;;;;;;1;12;0;7;4;1;2;2;;2;;.;9520;47;4789;
20230936;09;2023;7538980;1;1;1;70;05;1;2289.0922356;05;1;;;;;;;;;1;160;0;5;2;8;2;3;;2;;.;4120;84;8412;
20230936;09;2023;7538980;1;2;1;70;05;1;2289.0922356;05;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;3322;47;4792;
20230936;09;2023;7538980;1;3;1;70;05;1;2289.0922356;05;1;;;;;;;;;1;240;0;9;1;3;2;2;;2;;.;5120;56;5611;
20230936;09;2023;7538982;1;1;1;70;05;1;1221.319357;05;1;;;;;;;;;1;420;0;4;2;10;2;3;;2;;.;6113;84;8412;
20230936;09;2023;7538982;1;2;1;70;05;1;1221.319357;05;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;8153;14;1410;
20230936;09;2023;7538984;1;2;1;70;05;1;1373.9842766;05;;2;1;35;1;;;48;1160000;1;24;0;6;4;1;2;2;;2;;4224;3322;47;4792;
20230936;09;2023;7538986;1;1;1;70;05;1;2131.2214639;05;1;;;;;;;;;1;660;0;3;1;7;2;2;;2;;.;8160;10;1081;
20230936;09;2023;7538986;1;3;1;70;05;1;2131.2214639;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538987;1;2;1;70;05;1;652.40512762;05;1;;;;;;;;;1;120;5;4;1;10;2;2;;2;;.;9112;68;6820;
20230936;09;2023;7538988;1;4;1;70;05;1;447.82810711;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538989;1;2;1;70;05;1;843.99803957;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538991;1;1;1;70;05;1;841.85812996;05;1;;;;;1;;25;500000;1;130;2;3;4;1;2;2;;2;;.;5212;56;5619;
20230936;09;2023;7538992;1;2;1;70;05;1;723.80619308;05;1;;;;;1;;48;1160000;1;3;3;8;1;2;2;2;;2;;.;9313;41;4111;
20230936;09;2023;7538993;1;1;1;70;05;1;887.34977778;05;1;;;;;1;;40;1160000;1;76;2;3;3;1;2;2;;2;;.;9111;97;9700;
20230936;09;2023;7538993;1;3;1;70;05;1;887.34977778;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538994;1;1;1;70;05;1;430.89229864;05;1;;;;;;;;;1;15;2;8;1;7;2;2;;2;;.;9112;81;8121;
20230936;09;2023;7538994;1;2;1;70;05;1;430.89229864;05;;2;1;24;1;;;48;1160000;1;8;2;8;1;8;2;2;;2;;5221;9313;41;4111;
20230936;09;2023;7538994;1;4;1;70;05;1;430.89229864;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538994;1;5;1;70;05;1;430.89229864;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538994;1;8;1;70;05;1;430.89229864;05;;1;1;8;1;;;48;1160000;1;3;2;8;1;4;2;2;;2;;5223;5131;10;1081;
20230936;09;2023;7538996;1;1;1;70;05;1;986.80854342;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538996;1;2;1;70;05;1;986.80854342;05;1;;;;;;;;;1;36;0;5;1;10;2;3;;2;;.;3322;21;2100;
20230936;09;2023;7538996;1;3;1;70;05;1;986.80854342;05;1;;;;;;;;;1;240;0;3;1;10;2;2;;2;;.;4323;23;2393;
20230936;09;2023;7538997;1;3;1;70;05;1;1084.6737729;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7538999;1;1;1;70;05;1;967.9706513;05;1;;;;;;;;;1;120;0;5;1;5;2;3;;2;;.;8181;23;2392;
20230936;09;2023;7538999;1;2;1;70;05;1;967.9706513;05;1;;;;;;;;;1;180;0;5;1;6;2;3;;2;;.;5223;22;2229;
20230936;09;2023;7539000;1;1;1;70;05;1;1238.1858874;05;1;;;;;;;;;2;;;;;;;1;1;2;;.;.;;.;
20230936;09;2023;7539000;1;2;1;70;05;1;1238.1858874;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7539003;1;1;1;70;05;1;652.40512762;05;1;;;;;;;;;1;180;5;3;1;10;2;2;;2;;.;5120;56;5629;
20230936;09;2023;7539004;1;3;1;70;05;1;804.02134817;05;;1;1;8;1;;;48;1160000;1;2;0;8;1;4;2;2;;2;;4322;4225;82;8219;
20230936;09;2023;7539005;1;2;1;70;05;1;4320.9644638;05;1;;;;;;;;;1;60;0;3;1;5;2;2;;2;;.;4120;85;8551;
20230936;09;2023;7539006;1;1;1;70;05;1;2404.0797288;05;1;;;;;1;;47;1200000;1;240;0;3;1;2;2;2;;2;;.;5131;56;5630;
20230936;09;2023;7539006;1;2;1;70;05;1;2404.0797288;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7539006;1;4;1;70;05;1;2404.0797288;05;;1;1;1;1;;;47;1160000;1;1;0;7;4;1;2;2;;2;;9112;5142;96;9602;
20230936;09;2023;7539007;1;1;1;70;05;1;3338.1557768;05;1;;;;;1;;47;1160000;1;3;0;3;1;10;2;2;;2;;.;5230;56;5619;
20230936;09;2023;7539010;1;1;1;70;05;1;1518.3438668;05;;2;1;104;1;;;40;1200000;1;24;5;9;1;6;2;3;;2;;7512;7512;10;1081;
20230936;09;2023;7539013;1;1;1;70;05;1;2646.5493256;05;1;;;;;;;;;1;200;0;5;1;7;2;3;;2;;.;5414;80;8010;
20230936;09;2023;7539013;1;2;1;70;05;1;2646.5493256;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7539014;1;2;1;70;05;1;3498.3168543;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230936;09;2023;7539016;1;1;1;70;05;1;1649.0038724;05;1;;;;;;;;;1;120;5;9;3;2;2;2;;2;;.;5311;97;9700;
20230936;09;2023;7539016;1;2;1;70;05;1;1649.0038724;05;;1;1;4;1;;;48;1600000;1;1;4;9;1;10;2;2;;1;2800000;5321;5321;86;8610;
