PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230835;08;2023;7510164;1;3;1;70;;2;1185.4218936;68;;1;1;4;2;;;48;1800000;2;;;;;;;2;;2;;5414;;;;
20230835;08;2023;7510164;1;4;1;70;;2;1185.4218936;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510165;1;1;1;70;;2;1596.0257644;68;;1;1;4;3;;;48;1160000;1;24;0;3;4;1;2;2;;2;;9111;9211;01;0121;
20230835;08;2023;7510166;1;3;1;70;;2;615.89783188;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510167;1;1;1;70;;2;954.86414569;68;;1;1;4;4;;;47;1000000;1;1;4;8;4;1;2;2;;2;;9211;9211;01;0161;
20230835;08;2023;7510167;1;3;1;70;;2;954.86414569;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510169;1;2;1;70;;2;724.94510874;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510170;1;1;1;70;;2;1170.9172316;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510175;1;4;1;70;;2;1437.5073141;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510176;1;3;1;70;;2;567.06182503;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510177;1;2;1;70;;2;567.06182503;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510177;1;3;1;70;;2;567.06182503;68;1;;;;;;;;;1;12;0;8;1;10;2;2;;2;;.;5120;88;8899;
20230835;08;2023;7510178;1;2;1;70;;2;567.06182503;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510179;1;2;1;70;;2;1028.8117581;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510180;1;2;1;70;;2;805.49456526;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510181;2;2;2;70;;2;2268.2473001;68;1;;;;;2;5;;1160000;1;24;0;3;1;3;2;2;;2;;.;3435;74;7420;
20230835;08;2023;7510182;1;2;1;70;;2;947.73176125;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510182;2;1;2;70;;2;947.73176125;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510183;1;1;1;70;;1;990.58627262;68;1;;;;;;;;;1;24;4;3;4;1;2;3;;2;;.;6112;01;0122;
20230835;08;2023;7510183;1;2;1;70;;1;990.58627262;68;;1;1;8;1;;;48;2000000;1;12;4;8;4;9;2;2;;2;;3213;3213;86;8621;
20230835;08;2023;7510185;1;2;1;70;;1;1032.0429171;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510185;1;3;1;70;;1;1032.0429171;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510186;1;1;1;70;;1;881.16562446;68;;1;1;8;4;;;48;1000000;1;2;0;8;4;1;2;2;;2;;9622;9111;81;8121;
20230835;08;2023;7510186;1;3;1;70;;1;881.16562446;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510188;1;2;1;70;;1;914.61261201;68;1;;;;;;;;;1;12;4;4;4;1;2;2;;2;;.;8321;49;4921;
20230835;08;2023;7510189;1;2;1;70;;2;2158.8091451;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510191;1;4;1;70;;2;1033.0013812;68;1;;;;;;;;;1;24;4;4;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510192;1;2;1;70;;2;680.8478639;68;;1;1;4;1;;;48;2000000;1;0;3;8;1;10;2;2;;1;2500000;7412;9311;09;0910;
20230835;08;2023;7510192;1;4;1;70;;2;680.8478639;68;1;;;;;;;;;1;264;0;4;1;5;2;2;;2;;.;5120;01;0123;
20230835;08;2023;7510197;1;1;1;70;;2;1202.240196;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510197;1;2;1;70;;2;1202.240196;68;1;;;;;;;;;1;12;0;8;6;3;2;2;;2;;.;9211;01;0123;
20230835;08;2023;7510197;1;4;1;70;;2;1202.240196;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510198;1;1;1;70;;2;794.54752541;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510198;1;2;1;70;;2;794.54752541;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510198;1;3;1;70;;2;794.54752541;68;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9211;01;0111;
20230835;08;2023;7510199;1;2;1;70;;2;1514.0515309;68;1;;;;;;;;;1;125;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230835;08;2023;7510203;1;1;1;70;;2;1116.4485435;68;1;;;;;;;;;1;2;0;4;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510207;1;2;1;70;;2;1472.3920298;68;1;;;;;;;;;1;1;0;3;6;2;2;2;;2;;.;9211;01;0123;
20230835;08;2023;7510208;1;1;1;70;;1;937.6876822;68;1;;;;;;;;;1;120;0;4;1;10;2;3;;2;;.;8341;01;0126;
20230835;08;2023;7510209;1;1;1;70;;1;1069.5333515;68;1;;;;;;;;;1;24;0;4;5;2;2;2;;2;;.;9211;01;0123;
20230835;08;2023;7510209;1;2;1;70;;1;1069.5333515;68;;1;1;12;1;;;48;1500000;1;6;0;7;1;3;2;2;;2;;8111;8111;07;0722;
20230835;08;2023;7510210;1;2;1;70;;1;1186.5317602;68;1;;;;;;;;;1;180;0;4;1;10;2;2;;2;;.;5120;07;0710;
20230835;08;2023;7510210;1;3;1;70;;1;1186.5317602;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510211;1;1;1;70;;1;890.45379756;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510211;1;2;1;70;;1;890.45379756;68;1;;;;;1;;24;500000;1;30;0;4;7;2;2;2;;2;;.;9211;01;0123;
20230835;08;2023;7510212;1;1;1;70;;1;1143.5002241;68;;1;1;4;1;;;48;1500000;1;2;0;6;4;1;2;2;;2;;8111;8111;07;0722;
20230835;08;2023;7510212;1;2;1;70;;1;1143.5002241;68;1;;;;;2;5;;1160000;1;12;0;8;1;10;2;2;;2;;.;3412;94;9499;
20230835;08;2023;7510213;1;2;1;70;;1;1527.1736694;68;;1;1;12;1;;;48;900000;1;7;0;7;3;1;2;2;;2;;9412;9111;97;9700;
20230835;08;2023;7510213;1;3;1;70;;1;1527.1736694;68;1;;;;;;;;;1;0;3;8;7;3;2;2;;2;;.;9211;01;0113;
20230835;08;2023;7510215;1;1;1;70;;1;1069.5333515;68;1;;;;;;;;;1;180;1;5;2;10;2;3;;2;;.;2341;85;8513;
20230835;08;2023;7510216;1;1;1;70;;1;1045.7505881;68;;1;1;8;1;;;48;1300000;1;2;0;8;1;3;2;2;;2;;9313;9313;41;4111;
20230835;08;2023;7510218;1;2;1;70;;1;179.51073045;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510219;1;2;1;70;;1;228.88795301;66;1;;;;;;;;;1;96;5;3;4;1;2;2;;2;;.;9111;81;8121;
20230835;08;2023;7510220;1;2;1;70;;1;170.99821407;66;1;;;;;;;;;1;24;5;4;1;3;2;2;;2;;.;5131;56;5611;
20230835;08;2023;7510221;1;1;1;70;;1;195.70727278;66;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;9112;81;8121;
20230835;08;2023;7510221;1;3;1;70;;1;195.70727278;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510223;1;1;1;70;;1;304.90094789;66;1;;;;;;;;;1;60;0;4;1;3;2;2;;2;;.;9313;41;4111;
20230835;08;2023;7510223;1;2;1;70;;1;304.90094789;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510224;1;2;1;70;;1;390.61032355;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510224;1;3;1;70;;1;390.61032355;66;;2;1;52;1;;;50;1160000;1;12;5;7;1;10;2;2;;2;;9313;9313;42;4210;
20230835;08;2023;7510224;1;4;1;70;;1;390.61032355;66;;2;1;26;1;;;48;1160000;2;;;;;;;2;;2;;9321;;;;
20230835;08;2023;7510224;1;5;1;70;;1;390.61032355;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510226;1;1;1;70;;1;408.35011127;66;1;;;;;;;;;1;432;5;5;2;10;2;3;;2;;.;2330;85;8530;
20230835;08;2023;7510226;1;3;1;70;;1;408.35011127;66;1;;;;;;;;;1;240;5;8;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510226;1;4;1;70;;1;408.35011127;66;1;;;;;;;;;1;360;5;8;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510228;1;1;1;70;;1;225.59331955;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510230;1;1;1;70;;1;157.17168445;66;1;;;;;;;;;1;370;5;8;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510231;1;2;1;70;;1;168.30260487;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510232;1;1;1;70;;1;173.44543193;66;1;;;;;;;;;1;240;5;4;1;7;2;2;;2;;.;8323;49;4921;
20230835;08;2023;7510236;1;1;1;70;;1;168.30260487;66;1;;;;;;;;;1;30;5;5;2;10;2;3;;2;;.;3113;35;3514;
20230835;08;2023;7510236;1;2;1;70;;1;168.30260487;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510237;1;1;1;70;;1;168.30260487;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510237;1;2;1;70;;1;168.30260487;66;1;;;;;;;;;1;120;5;5;2;10;2;3;;2;;.;5414;85;8530;
20230835;08;2023;7510240;1;1;1;70;;2;944.64728912;66;1;;;;;;;;;1;600;5;4;4;1;2;2;;2;;.;1311;01;0123;
20230835;08;2023;7510240;1;3;1;70;;2;944.64728912;66;1;;;;;;;;;1;60;5;4;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510240;1;4;1;70;;2;944.64728912;66;1;;;;;;;;;1;60;5;3;4;1;2;2;;2;;.;9111;81;8121;
20230835;08;2023;7510242;1;2;1;70;;2;2557.5391137;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510242;1;3;1;70;;2;2557.5391137;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510242;1;7;1;70;;2;2557.5391137;66;1;;;;;;;;;1;120;0;4;7;2;2;2;;2;;.;9211;01;0124;
20230835;08;2023;7510243;1;1;1;70;;2;872.88995266;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510247;1;1;1;70;;1;124.55482202;66;1;;;;;;;;;1;144;5;3;4;10;2;2;;2;;.;5311;88;8891;
20230835;08;2023;7510253;1;1;1;70;;1;84.483197129;66;1;;;;;;;;;1;12;5;3;3;1;2;2;;2;;.;9111;97;9700;
20230835;08;2023;7510253;1;2;1;70;;1;84.483197129;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510254;1;2;1;70;;1;181.52553149;66;1;;;;;;;;;1;24;5;3;1;7;2;2;;2;;.;5312;85;8512;
20230835;08;2023;7510258;1;2;1;70;;2;1124.2507354;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510259;1;1;1;70;;2;497.29927212;66;1;;;;;;;;;1;60;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230835;08;2023;7510260;1;1;1;70;;2;1444.2721226;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510260;1;2;1;70;;2;1444.2721226;66;1;;;;;;;;;1;120;5;4;4;1;2;2;;2;;.;9211;01;0161;
20230835;08;2023;7510261;1;2;1;70;;2;562.17301574;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510261;1;3;1;70;;2;562.17301574;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510262;1;1;1;70;;2;944.20527852;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510264;1;2;1;70;;2;1228.8845617;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510264;1;3;1;70;;2;1228.8845617;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510265;1;2;1;70;;2;1989.1970885;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510265;1;4;1;70;;2;1989.1970885;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230835;08;2023;7510266;1;1;1;70;;2;497.29927212;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510268;1;2;1;70;;1;197.28241387;05;1;;;;;;;;;1;12;0;3;1;6;2;2;;2;;.;5223;47;4711;
20230832;08;2023;7510268;1;3;1;70;;1;197.28241387;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510268;1;5;1;70;;1;197.28241387;05;;1;1;2;1;;;48;1160000;1;0;2;8;4;1;2;2;;2;;4321;8323;49;4923;
20230832;08;2023;7510269;1;1;1;70;;1;234.04797823;05;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;8160;10;1082;
20230832;08;2023;7510269;1;2;1;70;;1;234.04797823;05;1;;;;;;;;;1;300;0;3;1;10;2;2;;2;;.;8153;14;1410;
20230832;08;2023;7510271;1;1;1;70;;1;234.04797823;05;1;;;;;;;;;1;243;0;5;2;10;2;3;;2;;.;8323;42;4210;
20230832;08;2023;7510271;1;2;1;70;;1;234.04797823;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510272;1;1;1;70;;1;96.353367682;05;1;;;;;;;;;1;18;0;5;1;9;2;3;;2;;.;8344;20;2023;
20230832;08;2023;7510272;1;2;1;70;;1;96.353367682;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510272;1;4;1;70;;1;96.353367682;05;1;;;;;;;;;1;24;0;2;1;10;2;2;;2;;.;3341;52;5222;
20230832;08;2023;7510276;1;2;1;70;;1;244.95357567;05;;1;1;8;1;;;48;1800000;1;2;0;7;1;10;2;2;;2;;3322;3322;64;6412;
20230835;08;2023;7510277;1;1;1;70;;1;417.11619161;05;1;;;;;;;;;1;8;0;6;1;10;2;2;;2;;.;1221;45;4511;
20230835;08;2023;7510278;1;4;1;70;;1;345.59798546;05;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230835;08;2023;7510280;1;2;1;70;;1;275.19861193;05;;2;1;32;1;;;48;1160000;1;10;0;6;1;10;2;2;;2;;5223;3322;61;6120;
20230835;08;2023;7510282;1;1;1;70;;1;240.28596851;05;1;;;;;;;;;1;120;0;1;1;10;2;2;;2;;.;8160;10;1082;
20230835;08;2023;7510282;1;3;1;70;;1;240.28596851;05;1;;;;;;;;;1;5;0;6;1;8;2;2;;2;;.;7513;47;4722;
20230835;08;2023;7510283;1;2;1;70;;1;195.83195897;05;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;7512;56;5619;
20230832;08;2023;7510287;1;1;1;70;;1;152.43998698;05;1;;;;;;;;;1;36;0;8;4;1;2;3;;2;;.;7522;31;3110;
20230832;08;2023;7510287;1;2;1;70;;1;152.43998698;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510288;1;2;1;70;;1;160.10843939;05;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;5141;96;9602;
20230832;08;2023;7510290;1;1;1;70;;1;194.33416005;05;;2;1;48;1;;;48;2000000;1;0;3;9;1;9;2;2;;1;2500000;3122;3122;14;1410;
20230832;08;2023;7510291;1;1;1;70;;1;147.11587203;05;1;;;;;;;;;1;60;0;7;1;10;2;3;;2;;.;8153;15;1513;
20230832;08;2023;7510292;1;1;1;70;;1;66.225350889;05;1;;;;;;;;;1;36;0;5;1;4;2;3;;2;;.;1420;52;5221;
20230832;08;2023;7510292;1;2;1;70;;1;66.225350889;05;1;;;;;;;;;1;120;0;6;1;10;2;2;;2;;.;2412;64;6412;
20230832;08;2023;7510292;1;3;1;70;;1;66.225350889;05;1;;;;;;;;;1;185;0;5;4;1;2;3;;2;;.;8324;49;4921;
20230832;08;2023;7510292;1;4;1;70;;1;66.225350889;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510293;1;3;1;70;;1;64.288695796;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7510295;1;1;1;70;;1;104.32241341;05;1;;;;;;;;;1;56;0;5;7;10;2;3;;2;;.;9214;01;0125;
20230832;08;2023;7510295;1;4;1;70;;1;104.32241341;05;1;;;;;;;;;1;240;0;4;1;2;2;2;;2;;.;5131;56;5611;
20230832;08;2023;7510296;1;2;1;70;;1;87.759901184;05;1;;;;;;;;;1;245;0;3;1;6;2;2;;2;;.;9520;92;9200;
20230831;08;2023;7510299;1;2;1;70;;1;367.14325568;05;1;;;;;;;;;1;72;0;8;2;10;2;2;;2;;.;2330;85;8530;
20230831;08;2023;7510299;1;3;1;70;;1;367.14325568;05;;1;1;12;4;;;48;1500000;1;3;0;8;4;1;2;2;;2;;2652;2652;90;9002;
20230831;08;2023;7510301;1;2;1;70;;1;350.23721116;05;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;5141;96;9602;
20230831;08;2023;7510303;1;1;1;70;;1;321.81597006;05;1;;;;;;;;;1;120;0;5;1;1;2;3;;2;;.;6113;93;9329;
20230831;08;2023;7510303;1;2;1;70;;1;321.81597006;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510304;1;3;1;70;;1;204.7891777;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510308;1;1;1;70;05;1;3891.7714802;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510311;1;1;1;70;05;1;1096.4691478;05;1;;;;;1;;48;2000000;1;36;0;8;4;1;2;2;;2;;.;2142;71;7112;
20230831;08;2023;7510315;1;2;1;70;05;1;1862.5490952;05;1;;;;;1;;10;1160000;1;2;0;8;1;6;2;2;;2;;.;2433;43;4390;
20230831;08;2023;7510316;1;1;1;70;05;1;1128.5720923;05;;1;1;8;1;;;48;1160000;1;2;0;8;1;10;2;2;;2;;9313;9313;42;4210;
20230831;08;2023;7510320;1;3;1;70;05;1;1280.4900892;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510321;1;2;1;70;05;1;1230.4434883;05;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;2412;69;6910;
20230831;08;2023;7510321;1;3;1;70;05;1;1230.4434883;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510322;1;1;1;70;05;1;1084.9213074;05;1;;;;;;;;;1;32;2;5;2;10;2;3;;2;;.;8332;84;8412;
20230831;08;2023;7510322;1;2;1;70;05;1;1084.9213074;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510323;1;1;1;70;05;1;1327.0883399;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510323;1;3;1;70;05;1;1327.0883399;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510324;1;2;1;70;05;1;1141.6703397;05;1;;;;;;;;;1;360;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230831;08;2023;7510325;1;2;1;70;05;1;1832.0756344;05;1;;;;;2;5;;3000000;1;48;1;3;4;1;2;2;;2;;.;8323;49;4921;
20230831;08;2023;7510328;2;2;2;70;05;1;1073.3225703;05;1;;;;;;;;;1;144;0;3;1;10;2;2;;2;;.;9321;10;1081;
20230831;08;2023;7510328;2;3;2;70;05;1;1073.3225703;05;;1;1;3;4;;;54;2000000;1;4;0;8;4;10;2;2;;2;;2513;3522;85;8551;
20230831;08;2023;7510332;1;1;1;70;05;1;1302.6248305;05;1;;;;;;;;;1;132;3;1;1;9;2;3;;2;;.;9112;68;6820;
20230831;08;2023;7510333;1;1;1;70;05;1;2069.0488359;05;1;;;;;;;;;1;300;1;5;1;9;2;3;;2;;.;8160;11;1104;
20230831;08;2023;7510334;1;2;1;70;05;1;1152.7793738;05;;1;1;12;1;;;48;1300000;1;3;1;8;1;10;2;2;;2;;4321;4321;47;4711;
20230831;08;2023;7510336;1;1;1;70;05;1;1128.5720923;05;1;;;;;;;;;1;72;0;5;1;7;2;3;;2;;.;7543;14;1410;
20230831;08;2023;7510337;1;1;1;70;05;1;804.02341869;05;1;;;;;;;;;1;264;0;5;1;10;2;3;;2;;.;4321;11;1104;
20230831;08;2023;7510337;1;2;1;70;05;1;804.02341869;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510337;1;3;1;70;05;1;804.02341869;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510339;1;2;1;70;05;1;1223.1565921;05;1;;;;;1;;48;1300000;1;8;0;8;1;10;2;2;;2;;.;9112;49;4921;
20230831;08;2023;7510340;1;1;1;70;05;1;993.23557274;05;1;;;;;;;;;1;6;2;3;1;7;2;1;2;2;;.;5120;94;9491;
20230831;08;2023;7510340;1;5;1;70;05;1;993.23557274;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510341;1;3;1;70;05;1;835.43779875;05;;2;1;72;1;;;48;1800000;1;1;2;8;1;2;2;2;;2;;8332;7411;43;4321;
20230831;08;2023;7510341;1;4;1;70;05;1;835.43779875;05;1;;;;;;;;;1;17;2;1;4;10;2;2;;2;;.;5321;84;8413;
20230831;08;2023;7510342;1;1;1;70;05;1;786.06900058;05;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;8152;14;1430;
20230831;08;2023;7510342;1;2;1;70;05;1;786.06900058;05;1;;;;;;;;;1;276;0;5;1;8;2;3;;2;;.;7512;10;1081;
20230831;08;2023;7510342;1;3;1;70;05;1;786.06900058;05;;2;1;150;1;;;48;1700000;1;36;0;9;1;10;2;1;2;2;;7411;7411;10;1081;
20230831;08;2023;7510344;1;1;1;70;05;1;833.63009434;05;1;;;;;;;;;1;54;0;4;5;5;2;3;;2;;.;3333;42;4210;
20230831;08;2023;7510344;1;2;1;70;05;1;833.63009434;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510344;1;3;1;70;05;1;833.63009434;05;1;;;;;1;;48;1300000;1;120;0;4;1;2;2;2;;1;400000;.;4110;65;6522;
20230831;08;2023;7510345;1;1;1;70;05;1;1231.9193754;05;1;;;;;;;;;1;12;0;9;4;1;2;3;;2;;.;8323;49;4923;
20230831;08;2023;7510346;1;1;1;70;05;1;1084.9213074;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510347;1;2;1;70;05;1;4402.063637;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510348;1;1;1;70;05;1;2801.9167738;05;1;;;;;;;;;1;120;5;9;1;10;2;2;;2;;.;8332;52;5229;
20230831;08;2023;7510348;1;2;1;70;05;1;2801.9167738;05;1;;;;;;;;;1;480;5;3;1;10;2;2;;2;;.;8153;14;1410;
20230831;08;2023;7510349;1;2;1;70;05;1;909.2673814;05;1;;;;;;;;;1;180;3;7;2;10;2;2;;2;;.;3359;84;8430;
20230831;08;2023;7510351;1;2;1;70;05;1;903.55587592;05;1;;;;;1;;20;1160000;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510352;1;1;1;70;05;1;833.63009434;05;1;;;;;;;;;1;2;0;8;4;1;2;1;2;2;;.;7131;43;4330;
20230831;08;2023;7510352;1;2;1;70;05;1;833.63009434;05;1;;;;;;;;;1;15;0;8;4;10;2;2;;2;;.;3359;84;8415;
20230831;08;2023;7510352;1;3;1;70;05;1;833.63009434;05;1;;;;;1;;48;1160000;1;1;0;8;4;1;2;2;;1;1000000;.;9621;53;5320;
20230831;08;2023;7510356;1;1;1;70;05;1;3687.3380808;05;1;;;;;;;;;1;120;5;4;2;10;2;3;;2;;.;0210;84;8422;
20230831;08;2023;7510359;1;3;1;70;05;1;1160.2684732;05;1;;;;;1;;47;1000000;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510361;1;1;1;70;05;1;4324.1914951;05;1;;;;;;;;;1;170;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230831;08;2023;7510361;1;5;1;70;05;1;4324.1914951;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510362;1;2;1;70;05;1;1399.9410807;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510366;1;1;1;70;05;1;3995.8268261;05;1;;;;;;;;;1;240;5;5;1;7;2;3;;2;;.;4120;61;6120;
20230831;08;2023;7510366;1;2;1;70;05;1;3995.8268261;05;;1;1;8;1;;;48;2000000;1;2;5;1;1;10;2;2;;2;;3422;3422;93;9311;
20230831;08;2023;7510368;1;1;1;70;05;1;2258.5188549;05;1;;;;;;;;;1;200;0;5;1;10;2;3;;2;;.;4222;61;6110;
20230831;08;2023;7510369;1;1;1;70;05;1;909.2673814;05;1;;;;;;;;;1;300;0;5;1;10;2;3;;2;;.;3122;13;1312;
20230831;08;2023;7510369;1;2;1;70;05;1;909.2673814;05;1;;;;;;;;;1;180;0;5;1;2;2;3;;2;;.;5223;45;4530;
20230831;08;2023;7510371;1;1;1;70;05;1;3571.6254051;05;;1;1;4;1;;;48;1500000;1;1;0;8;1;6;2;2;;2;;3432;3432;68;6810;
20230831;08;2023;7510372;1;2;1;70;05;1;1972.1198442;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510372;1;5;1;70;05;1;1972.1198442;05;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20230831;08;2023;7510373;1;2;1;70;05;1;1157.8462399;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7510374;1;1;1;70;05;1;1437.7309814;05;1;;;;;;;;;1;8;0;2;1;3;2;2;;2;;.;5131;56;5619;
20230831;08;2023;7510374;2;1;2;70;05;1;1437.7309814;05;1;;;;;2;5;;1160000;1;3;0;2;1;3;2;2;;2;;.;5131;56;5619;
20230831;08;2023;7510374;3;1;3;70;05;1;1437.7309814;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
